Ensembl_id,HGNC_symbol,T-statistic,P-value,Adjusted P-value
ENSG00000168386,FILIP1L,15.639527570987257,3.825968940463869e-43,4.937013805800732e-41
ENSG00000123560,PLP1,15.601267781987683,4.303598073842718e-43,5.533439917668811e-41
ENSG00000066629,EML1,15.603018174349472,5.319547037937221e-43,6.815289674711497e-41
ENSG00000122367,LDB3,15.862793464901285,5.575738834963947e-43,7.118095346144543e-41
ENSG00000137507,LRRC32,15.472970471183885,7.117350544976045e-43,9.053926102834243e-41
ENSG00000149970,CNKSR2,15.484618202318641,7.362799772636541e-43,9.333064178225818e-41
ENSG00000164694,FNDC1,15.59235915830786,7.541688239608093e-43,9.526161345755672e-41
ENSG00000153902,LGI4,15.580326287834414,8.136135869517981e-43,1.0240968492884862e-40
ENSG00000164949,GEM,15.456193097569505,8.385137122251435e-43,1.0517483356172229e-40
ENSG00000165495,PKNOX2,15.451041028040171,1.0166351939743633e-42,1.2707231468098373e-40
ENSG00000267532,MIR497HG,15.521628203069914,1.1918192096443542e-42,1.4845184204018027e-40
ENSG00000163017,ACTG2,15.948868930566185,1.5018333513968634e-42,1.8641961181543142e-40
ENSG00000102271,KLHL4,15.422216063635052,1.6748332959254624e-42,2.071768787059797e-40
ENSG00000205363,INSYN1,15.465729294440443,1.7635256341237857e-42,2.17398471040971e-40
ENSG00000184785,SMIM10,15.465191707638393,1.924894454944449e-42,2.364785574733638e-40
ENSG00000131016,AKAP12,15.38045241162567,2.084181942671572e-42,2.5517357962272115e-40
ENSG00000196924,FLNA,15.642459574324448,2.2509334493135876e-42,2.737211377194113e-40
ENSG00000165995,CACNB2,15.578388962400632,2.247499431517153e-42,2.737211377194113e-40
ENSG00000105137,SYDE1,15.353044818435094,2.3543318774658042e-42,2.8532752513625273e-40
ENSG00000169504,CLIC4,15.397420819975283,2.5627394047405252e-42,3.095392278325147e-40
ENSG00000134201,GSTM5,15.33750548846675,3.51360475234423e-42,4.229649103384046e-40
ENSG00000137094,DNAJB5,15.812380154108803,3.969397646156951e-42,4.762347884969509e-40
